respondent_id,village_block,membership_duration_months,membership_duration,shg_meetings_attended_monthly,engagement_level,scheme_awareness_count,awareness_score,household_income_increase_percent,satisfaction_level,future_program_confidence,referral_likelihood,savings_participation,credit_participation,agricultural_intervention,livestock_activity,nonfarm_enterprise,didi_ki_rasoi,producer_groups,vo_participation,barrier_lack_of_info,barrier_access_difficulty,barrier_inadequate_capital,barrier_poor_market,barrier_skill_gap,barrier_family_opposition
1003,Block C,53,60,3,moderate,7,7,21,4,3,5,1,1,1,0,0,0,1,0,1,1,1,0,0,0
1004,Block C,59,28,2,moderate,5,5,25,4,4,6,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1005,Block C,53,28,3,moderate,7,7,22,4,3,8,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1006,Block B,36,16,2,active,6,6,13,4,3,5,0,0,1,0,0,1,1,1,1,1,1,0,0,0
1007,Block D,58,54,3,moderate,7,7,17,3,4,7,0,1,0,0,0,0,0,1,1,0,1,0,0,1
1008,Block D,39,15,3,moderate,4,4,19,4,3,6,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1009,Block B,39,53,3,moderate,7,7,30,4,3,8,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1010,Block C,42,45,2,active,5,5,21,4,3,8,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1011,Block C,16,48,2,active,5,5,23,3,3,8,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1012,Block C,52,7,3,moderate,4,4,25,3,3,5,0,1,1,1,0,0,1,1,1,1,0,1,1,0
1013,Block A,25,46,3,active,7,7,17,3,4,6,0,0,0,1,1,1,0,0,0,0,1,0,0,1
1014,Block A,42,59,3,moderate,6,6,30,4,3,7,0,0,0,1,1,0,0,0,1,0,0,0,1,1
1015,Block D,52,27,2,active,7,7,24,4,4,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1016,Block A,12,30,3,moderate,6,6,27,4,3,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1017,Block C,22,12,3,moderate,4,4,25,3,4,7,0,0,1,0,0,0,1,1,0,1,0,0,0,1
1018,Block D,57,32,2,active,5,5,23,4,3,6,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1019,Block C,25,43,3,active,5,5,10,3,3,5,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1020,Block A,42,22,2,moderate,4,4,22,3,3,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1021,Block D,36,46,3,active,7,7,12,4,4,8,1,1,1,0,0,1,1,0,0,1,1,0,0,0
1022,Block A,53,10,3,active,7,7,22,4,4,8,0,1,0,1,1,1,1,1,1,1,0,1,1,0
1023,Block C,34,43,3,moderate,6,6,24,3,3,6,0,1,1,1,0,0,1,0,0,0,0,0,1,1
1024,Block B,29,38,2,active,6,6,21,3,3,6,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1025,Block C,6,18,3,moderate,6,6,16,4,3,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1026,Block B,32,24,3,active,6,6,11,3,4,5,1,0,0,0,0,1,1,1,0,1,0,0,0,1
1027,Block C,38,19,3,active,4,4,24,3,3,5,0,1,0,1,0,0,1,1,1,1,1,0,0,1
1028,Block B,43,40,2,moderate,6,6,24,4,4,6,1,0,0,0,1,1,0,1,1,0,0,1,1,0
1029,Block C,48,41,3,active,7,7,20,4,3,8,0,0,0,0,0,1,1,1,0,1,0,0,0,0
1030,Block D,48,36,2,active,7,7,25,4,3,5,1,1,1,1,1,1,0,0,1,0,0,0,0,0
1031,Block D,31,16,3,moderate,6,6,26,4,4,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1032,Block B,10,17,3,moderate,7,7,20,4,3,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1033,Block D,19,50,3,moderate,6,6,11,4,3,6,1,0,0,1,0,0,1,0,0,0,0,1,1,0
1034,Block D,28,31,3,moderate,5,5,28,4,3,8,1,1,1,1,0,0,1,1,1,0,0,0,0,0
1035,Block C,59,29,3,active,5,5,19,4,4,5,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1036,Block C,48,22,3,active,6,6,24,3,3,8,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1037,Block A,55,57,3,moderate,7,7,29,4,3,7,1,1,1,1,1,0,1,0,1,1,0,0,0,0
1038,Block C,60,19,3,moderate,4,4,17,4,4,6,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1039,Block A,13,48,2,moderate,5,5,23,3,4,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1040,Block A,6,48,2,active,6,6,10,3,3,6,1,0,1,0,1,1,0,0,0,1,1,1,0,0
1041,Block D,37,19,3,active,7,7,28,4,3,8,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1042,Block B,20,6,2,active,5,5,11,4,4,5,1,1,0,0,1,1,0,1,0,1,1,0,0,1
1043,Block C,53,19,3,moderate,6,6,21,4,3,5,1,1,1,1,1,1,1,0,0,0,1,1,0,1
1044,Block D,31,20,2,moderate,4,4,17,3,3,7,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1045,Block C,6,46,2,active,5,5,10,4,4,8,0,0,0,0,0,1,0,1,1,1,0,1,0,1
1046,Block D,18,35,3,active,7,7,19,4,4,5,0,1,1,0,1,0,1,1,1,0,0,1,0,1
1047,Block D,24,29,3,active,6,6,29,4,3,8,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1048,Block B,7,32,2,active,7,7,13,4,4,8,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1049,Block D,23,58,2,moderate,4,4,16,3,4,6,1,1,0,0,1,0,0,1,0,1,0,1,0,0
1050,Block D,35,57,3,moderate,5,5,13,4,4,8,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1051,Block B,55,7,2,active,7,7,12,3,3,8,1,0,1,0,0,1,1,1,0,0,0,1,0,0
1052,Block D,41,52,2,moderate,7,7,14,3,4,5,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1053,Block A,11,25,3,moderate,7,7,22,3,4,8,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1054,Block A,28,47,3,active,5,5,26,3,4,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1055,Block C,48,60,3,active,7,7,24,4,4,5,1,1,1,0,0,0,1,0,1,0,0,1,0,0
1056,Block C,26,34,3,active,5,5,26,3,3,7,1,1,0,1,1,1,0,1,0,0,0,1,0,1
1057,Block C,36,40,3,active,7,7,25,3,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1058,Block D,60,29,3,moderate,7,7,18,3,3,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1059,Block B,13,10,2,moderate,5,5,28,3,4,8,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1060,Block D,32,8,2,active,5,5,13,4,3,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1061,Block D,39,25,2,active,7,7,24,4,3,6,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1062,Block A,49,51,3,moderate,5,5,12,3,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,Block B,52,24,3,active,5,5,26,3,3,5,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1064,Block A,21,29,2,moderate,6,6,11,4,4,7,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1065,Block C,31,35,3,moderate,7,7,14,4,4,8,0,1,1,1,0,0,1,0,1,0,0,0,0,0
1066,Block B,51,23,2,moderate,4,4,18,3,3,5,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1067,Block B,52,32,3,moderate,7,7,24,4,4,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1068,Block B,51,39,2,moderate,5,5,10,3,3,7,0,0,0,1,1,0,1,1,0,0,0,1,0,1
1069,Block B,42,52,2,moderate,4,4,15,3,4,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1070,Block A,20,47,2,active,5,5,17,4,4,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1
1071,Block A,26,50,2,active,5,5,25,3,3,6,1,1,1,1,0,1,1,0,0,0,0,1,0,0
1072,Block C,42,34,3,active,6,6,30,3,3,7,1,0,1,1,0,1,1,1,1,0,0,0,0,1
1073,Block D,19,44,2,active,6,6,22,3,4,6,0,0,1,1,0,0,1,0,0,0,0,1,1,1
1074,Block C,43,14,2,active,4,4,20,3,4,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1075,Block D,34,14,3,active,5,5,17,4,4,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1076,Block A,30,56,2,active,4,4,27,3,3,5,1,0,0,0,0,0,1,1,1,0,0,0,1,0
1077,Block D,25,39,3,active,5,5,12,3,3,5,0,0,0,0,1,1,0,1,1,1,1,0,0,0
1078,Block C,48,12,3,active,6,6,12,3,4,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1079,Block C,31,28,3,moderate,7,7,14,3,4,6,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1080,Block A,22,59,3,moderate,4,4,15,4,4,7,0,1,1,1,1,1,0,0,0,1,0,0,0,1
1081,Block C,27,7,2,moderate,6,6,19,4,3,6,0,0,0,1,1,1,0,1,0,0,0,0,0,1
1082,Block B,32,30,3,moderate,5,5,29,3,3,5,1,1,0,1,0,0,1,0,0,0,1,1,1,0
1083,Block D,39,52,3,moderate,5,5,23,4,4,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1084,Block D,60,58,3,moderate,6,6,18,3,4,7,0,0,1,1,1,1,0,0,1,0,0,1,0,0
1085,Block D,24,26,3,active,4,4,14,3,4,6,1,0,1,1,1,1,0,1,0,0,0,0,0,1
1086,Block D,15,56,2,moderate,7,7,23,4,3,7,0,1,1,1,1,0,0,1,0,1,1,0,1,1
1087,Block C,59,45,2,active,5,5,15,3,4,8,1,1,1,1,0,1,0,0,1,1,1,0,1,0
1088,Block A,14,28,3,moderate,4,4,30,4,4,6,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1089,Block B,55,48,3,moderate,7,7,20,4,4,7,1,0,0,0,0,0,0,1,1,1,0,1,0,0
1090,Block D,13,50,2,active,7,7,21,4,4,8,0,1,0,1,1,1,0,0,0,1,1,0,0,0
1091,Block C,26,21,2,moderate,6,6,28,3,4,5,1,1,0,0,1,0,1,1,0,1,1,0,1,1
1092,Block D,60,10,2,active,6,6,16,3,3,7,1,1,0,0,0,1,0,1,0,0,0,1,1,0
1093,Block D,15,48,2,active,4,4,19,4,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1094,Block C,14,10,2,active,5,5,21,4,4,7,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1095,Block A,39,48,3,active,5,5,15,3,4,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1096,Block D,16,25,3,active,7,7,11,3,4,5,0,1,1,1,0,1,0,0,0,0,0,0,1,0
1097,Block A,7,44,3,moderate,5,5,15,4,3,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1098,Block A,44,39,2,moderate,6,6,12,3,4,5,1,1,0,0,0,0,1,1,0,1,1,1,1,0
1099,Block A,58,8,3,active,5,5,24,3,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,Block A,47,6,3,moderate,6,6,10,4,4,5,0,1,1,0,0,0,1,1,1,0,0,0,0,1
1101,Block D,18,47,2,moderate,6,6,17,3,4,5,1,1,1,0,0,0,0,1,0,0,0,1,0,0
1102,Block B,9,29,2,moderate,4,4,20,3,4,7,1,0,1,1,1,0,0,1,0,1,0,1,1,0
1103,Block D,44,49,1,moderate,6,6,20,4,4,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1104,Block C,15,10,2,passive,4,4,12,3,4,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1105,Block D,21,46,1,moderate,3,3,19,4,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1106,Block D,48,24,2,moderate,6,6,19,4,3,5,1,1,0,0,1,0,0,1,0,1,1,1,1,0
1107,Block C,16,29,1,passive,4,4,13,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1108,Block B,25,57,1,moderate,4,4,5,4,4,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1109,Block C,57,32,2,passive,5,5,6,3,4,7,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1110,Block A,43,10,2,moderate,4,4,15,3,3,7,1,1,1,0,0,1,1,0,1,0,0,1,0,0
1111,Block B,40,31,2,passive,4,4,18,3,3,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1112,Block C,60,19,1,passive,6,6,19,3,4,4,0,0,0,0,1,0,0,0,1,1,0,1,1,1
1113,Block A,48,32,1,passive,4,4,8,3,4,5,1,1,0,0,0,1,0,0,0,0,0,1,1,0
1114,Block B,31,17,1,moderate,5,5,19,3,3,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1115,Block D,42,41,1,passive,5,5,18,3,3,7,1,0,0,0,1,1,0,0,0,1,0,1,1,0
1116,Block D,35,18,2,passive,6,6,12,3,4,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1117,Block D,25,31,1,moderate,4,4,10,3,4,7,1,0,0,0,0,0,1,0,0,0,1,1,1,1
1118,Block D,59,58,2,moderate,4,4,12,4,3,6,1,1,0,0,0,0,0,1,1,0,1,1,0,0
1119,Block B,38,41,1,passive,6,6,15,4,3,6,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1120,Block C,47,44,1,passive,4,4,17,3,4,7,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1121,Block B,28,48,1,passive,4,4,7,3,4,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1122,Block D,16,56,1,moderate,3,3,10,4,3,5,1,0,0,1,1,1,0,1,0,0,0,1,0,0
1123,Block A,12,54,1,passive,4,4,6,3,4,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1124,Block B,50,53,1,moderate,3,3,19,4,4,5,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1125,Block D,34,24,2,moderate,4,4,11,3,3,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1126,Block A,34,40,1,passive,5,5,9,3,3,5,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1127,Block C,12,50,2,passive,5,5,8,4,3,5,1,0,0,1,0,1,0,0,0,0,0,1,1,0
1128,Block B,49,36,1,passive,3,3,6,4,4,4,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1129,Block B,20,12,2,moderate,4,4,12,3,4,7,1,0,0,1,0,0,1,1,0,1,0,0,1,1
1130,Block C,38,34,1,moderate,4,4,17,3,3,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1131,Block D,25,17,1,passive,3,3,10,4,3,4,1,0,1,0,0,0,1,1,0,0,1,0,1,1
1132,Block A,18,43,1,moderate,4,4,11,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,Block D,14,53,2,passive,5,5,15,3,4,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1134,Block A,50,44,1,passive,3,3,10,3,4,7,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1135,Block A,11,36,1,passive,4,4,16,3,3,7,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1136,Block D,6,38,2,passive,4,4,10,4,3,7,1,1,1,0,0,0,0,0,1,1,0,0,1,0
1137,Block A,22,35,2,moderate,3,3,12,3,3,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1138,Block B,54,30,2,moderate,5,5,20,3,3,4,1,1,0,0,0,0,0,0,0,1,1,1,1,0
1139,Block A,44,18,1,passive,5,5,18,3,4,6,1,0,0,0,0,0,1,1,0,0,1,0,0,1
1140,Block A,51,43,2,moderate,4,4,14,4,3,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1141,Block A,17,25,2,passive,3,3,11,4,4,6,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1142,Block B,59,14,1,moderate,6,6,20,3,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1143,Block B,12,50,1,passive,3,3,12,3,4,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1144,Block A,7,36,2,moderate,3,3,10,3,4,4,1,0,0,0,0,0,1,0,1,0,0,1,1,0
1145,Block C,32,34,2,passive,3,3,14,4,3,7,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1146,Block A,30,34,1,moderate,3,3,11,4,3,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1147,Block B,22,10,2,passive,6,6,19,4,3,5,0,0,0,0,0,1,1,0,0,0,0,1,1,1
1148,Block B,15,35,2,passive,6,6,8,4,3,6,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1149,Block C,23,35,2,moderate,5,5,5,3,3,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1150,Block B,26,34,1,moderate,6,6,11,4,3,6,1,1,0,1,0,0,0,0,0,1,0,1,0,0
1151,Block B,39,6,2,moderate,5,5,20,4,3,7,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1152,Block D,25,47,2,moderate,4,4,5,3,3,5,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1153,Block A,19,39,1,passive,5,5,17,3,3,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1154,Block B,38,47,1,passive,4,4,5,3,3,7,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1155,Block C,38,33,1,moderate,6,6,13,3,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1156,Block C,30,24,2,moderate,6,6,12,3,4,6,0,1,1,1,0,0,1,1,1,1,0,1,0,0
1157,Block C,12,51,2,passive,6,6,7,4,3,6,0,0,1,0,0,1,0,1,0,1,1,0,1,0
1158,Block C,59,25,1,passive,5,5,16,4,3,7,1,0,0,0,0,1,1,0,0,1,1,0,0,1
1159,Block D,34,30,2,moderate,5,5,7,3,3,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1160,Block D,21,6,2,moderate,3,3,11,4,4,7,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1161,Block C,45,14,1,moderate,5,5,13,4,4,4,1,0,0,0,1,1,0,0,1,1,0,1,1,0
1162,Block D,29,12,2,passive,3,3,13,3,4,6,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1163,Block A,15,29,1,passive,5,5,5,3,3,5,0,0,1,0,1,0,0,1,1,0,1,0,1,0
1164,Block B,44,20,1,passive,3,3,12,4,3,4,0,0,0,0,1,0,0,1,0,1,1,1,1,0
1165,Block D,11,24,1,passive,4,4,15,4,3,5,1,0,0,1,1,0,0,1,1,0,1,0,0,0
1166,Block A,21,48,2,passive,6,6,13,4,4,7,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1167,Block D,42,43,2,moderate,4,4,16,3,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1168,Block A,45,49,1,moderate,5,5,17,3,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1169,Block D,60,50,1,moderate,4,4,7,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1170,Block A,44,19,2,passive,4,4,17,3,4,5,1,0,0,0,0,0,0,1,1,0,1,1,0,0
1171,Block C,18,39,1,moderate,3,3,19,3,4,5,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1172,Block D,45,53,1,moderate,3,3,18,4,3,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0
1173,Block D,47,22,1,passive,4,4,18,4,3,7,1,0,0,0,0,0,1,1,1,1,0,1,0,0
1174,Block C,43,26,2,moderate,3,3,8,3,4,5,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1175,Block D,47,35,2,moderate,6,6,15,4,4,4,0,1,0,0,0,0,0,1,1,1,0,1,0,1
1176,Block A,50,49,2,passive,5,5,12,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1177,Block A,37,14,1,passive,3,3,20,4,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1178,Block A,60,31,1,moderate,6,6,18,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1179,Block C,41,19,2,moderate,4,4,7,4,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1180,Block D,9,45,2,passive,5,5,20,4,3,7,0,1,0,1,0,0,0,1,1,1,0,1,0,0
1181,Block D,15,19,2,passive,5,5,16,4,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1182,Block C,33,25,2,passive,6,6,13,4,3,6,0,1,1,1,0,0,0,0,0,1,0,1,0,1
1183,Block A,29,25,2,moderate,3,3,12,3,3,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1184,Block A,50,9,2,moderate,4,4,12,4,4,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1185,Block C,42,42,1,moderate,4,4,17,4,4,6,1,1,0,0,0,0,0,0,0,1,1,0,0,1
1186,Block D,6,19,1,moderate,5,5,17,3,3,7,1,0,0,0,1,0,0,0,1,0,1,1,0,0
1187,Block D,31,32,2,passive,6,6,13,4,4,6,1,0,1,1,0,0,0,0,0,1,0,0,0,1
1188,Block C,35,44,1,passive,4,4,20,4,3,5,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1189,Block D,59,49,1,passive,4,4,8,4,4,7,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1190,Block B,42,56,1,moderate,3,3,11,3,4,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0
1191,Block A,15,12,2,moderate,5,5,14,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1192,Block B,16,40,1,passive,4,4,7,4,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1193,Block A,23,24,2,moderate,5,5,12,4,3,6,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1194,Block C,28,48,1,moderate,6,6,18,4,3,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1195,Block B,11,27,2,moderate,5,5,15,3,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1196,Block B,49,6,2,moderate,3,3,16,4,3,7,1,0,1,1,0,0,0,0,0,0,0,1,0,1
1197,Block A,9,53,1,moderate,6,6,7,3,4,4,1,0,0,0,0,0,0,0,1,0,1,1,0,0
1198,Block D,9,47,2,moderate,4,4,7,3,4,7,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1199,Block B,12,24,2,passive,4,4,12,3,3,6,1,0,1,0,0,0,0,1,1,1,0,0,0,0
1200,Block D,13,51,2,moderate,6,6,10,4,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1201,Block C,37,28,2,moderate,5,5,5,4,3,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1202,Block C,50,28,1,moderate,6,6,13,3,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1203,Block B,57,22,1,moderate,6,6,17,4,3,6,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1204,Block C,50,33,1,moderate,4,4,16,3,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1205,Block A,43,60,1,moderate,6,6,6,4,3,4,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1206,Block D,38,8,2,moderate,3,3,17,4,4,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0
1207,Block B,23,38,2,moderate,6,6,11,4,4,4,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1208,Block A,28,15,2,passive,6,6,7,3,4,6,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1209,Block D,53,12,1,moderate,3,3,12,3,4,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1210,Block A,11,9,2,moderate,3,3,8,3,4,4,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1211,Block B,51,21,2,passive,3,3,15,4,4,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1212,Block D,50,46,2,passive,4,4,16,4,4,7,1,1,0,1,0,0,1,0,0,1,1,0,0,0
1213,Block B,9,46,1,passive,6,6,16,3,3,7,1,1,1,1,0,0,0,0,1,1,0,0,0,0
1214,Block A,19,49,1,moderate,3,3,6,4,4,6,0,0,1,1,0,1,0,1,1,0,1,0,0,0
1215,Block A,23,13,2,passive,3,3,10,4,3,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1216,Block C,56,11,2,moderate,4,4,12,4,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1217,Block C,30,60,1,passive,4,4,20,4,4,7,0,1,0,1,0,0,0,0,0,1,1,1,0,0
1218,Block C,48,56,2,passive,5,5,13,3,3,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1219,Block C,39,44,2,moderate,5,5,15,3,3,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1220,Block B,10,52,1,passive,6,6,10,4,3,7,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1221,Block D,42,50,2,passive,4,4,9,4,3,5,1,0,1,0,0,1,1,0,0,0,1,1,1,0
1222,Block A,40,37,2,moderate,4,4,17,3,4,5,1,0,1,0,0,0,0,0,1,0,0,1,1,0
1223,Block D,53,32,1,moderate,3,3,18,4,4,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1224,Block D,56,59,1,passive,6,6,5,4,4,6,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1225,Block A,38,43,2,moderate,3,3,13,4,4,4,0,0,0,0,0,1,0,0,1,0,1,0,1,1
1226,Block A,54,54,1,moderate,5,5,17,3,4,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1227,Block C,13,17,1,moderate,6,6,7,4,3,7,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1228,Block A,39,18,1,passive,5,5,15,3,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1229,Block D,37,40,1,passive,5,5,12,3,3,4,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1230,Block B,15,58,2,moderate,3,3,13,4,4,6,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1231,Block D,35,40,1,passive,5,5,14,3,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1232,Block A,43,30,2,passive,3,3,18,3,4,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1233,Block A,28,7,1,moderate,5,5,6,4,4,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1234,Block C,42,14,1,moderate,5,5,8,4,4,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1235,Block D,46,18,1,moderate,4,4,10,3,3,6,1,0,0,1,0,1,0,0,1,1,0,1,1,0
1236,Block D,38,17,2,passive,5,5,17,3,3,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1237,Block D,27,44,2,moderate,5,5,14,3,4,7,1,0,1,0,1,1,0,0,1,0,1,1,0,1
1238,Block C,20,43,2,moderate,3,3,8,3,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1239,Block A,42,26,1,moderate,4,4,5,4,4,5,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1240,Block C,55,60,1,moderate,4,4,20,3,3,6,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1241,Block C,31,27,1,moderate,3,3,7,4,4,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1242,Block B,33,30,1,passive,4,4,5,3,3,6,1,1,0,0,0,0,0,0,1,0,1,1,1,1
1243,Block D,56,34,1,moderate,3,3,11,3,3,6,0,0,0,1,0,1,0,0,1,0,1,0,1,1
1244,Block D,22,37,1,passive,4,4,13,3,3,7,1,0,0,0,0,0,0,1,1,1,0,0,0,0
1245,Block D,50,16,1,passive,3,3,9,4,4,4,0,0,0,0,0,1,0,1,0,1,0,1,1,1
1246,Block D,20,22,1,passive,3,3,7,3,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0
